"","Query","Target","Percent_ID","Ali_len","E_val","bitscore","Hit_name_long"
"277","elav","phaw_30_tra_m.004523",24.74,97,0.012,38.1,"phaw_30_tra_m.004523"
"278","elav","phaw_30_tra_m.004523",31.67,60,0.064,35.8,"phaw_30_tra_m.004523"
"279","elav","phaw_30_tra_m.006680",22.61,199,5e-04,42,"phaw_30_tra_m.006680"
"280","elav","phaw_30_tra_m.006680",30.61,49,0.004,39.3,"phaw_30_tra_m.006680"
"281","elav","phaw_30_tra_m.006680",25,80,0.31,33.1,"phaw_30_tra_m.006680"
"282","elav","phaw_30_tra_m.006944",28.89,90,6e-04,41.2,"phaw_30_tra_m.006944"
"283","elav","phaw_30_tra_m.006944",21.25,80,0.11,34.3,"phaw_30_tra_m.006944"
"284","elav","phaw_30_tra_m.014511",28.48,151,6e-04,42,"phaw_30_tra_m.014511"
"285","elav","phaw_30_tra_m.014511",33.33,81,7e-04,42,"phaw_30_tra_m.014511"
"286","elav","phaw_30_tra_m.014511",31.75,63,0.001,41.2,"phaw_30_tra_m.014511"
"287","elav","phaw_30_tra_m.014511",26.25,80,0.008,38.5,"phaw_30_tra_m.014511"
"288","elav","phaw_30_tra_m.014511",31.03,87,0.087,35,"phaw_30_tra_m.014511"
"289","elav","phaw_30_tra_m.014511",35.56,45,0.18,34.3,"phaw_30_tra_m.014511"
"290","elav","phaw_30_tra_m.014511",27.54,69,0.35,33.1,"phaw_30_tra_m.014511"
"291","elav","phaw_30_tra_m.014511",23.94,71,1.8,30.8,"phaw_30_tra_m.014511"
"292","elav","phaw_30_tra_m.008962",27.18,103,7e-04,41.6,"phaw_30_tra_m.008962"
"293","elav","phaw_30_tra_m.008962",33.33,72,0.001,41.2,"phaw_30_tra_m.008962"
"294","elav","phaw_30_tra_m.008962",25.4,63,0.33,33.1,"phaw_30_tra_m.008962"
"295","elav","phaw_30_tra_m.003304",30.12,83,7e-04,41.6,"phaw_30_tra_m.003304"
"296","elav","phaw_30_tra_m.003304",37.21,43,1.4,31.2,"phaw_30_tra_m.003304"
"297","elav","phaw_30_tra_m.000216",27.03,74,0.001,39.3,"phaw_30_tra_m.000216"
"298","elav","phaw_30_tra_m.000216",25.84,89,0.008,37,"phaw_30_tra_m.000216"
"299","elav","phaw_30_tra_m.020511",23.75,80,0.001,41.2,"phaw_30_tra_m.020511"
"300","elav","phaw_30_tra_m.020511",27.42,62,0.2,33.9,"phaw_30_tra_m.020511"
"301","elav","phaw_30_tra_m.020511",22.73,88,0.32,33.5,"phaw_30_tra_m.020511"
"302","elav","phaw_30_tra_m.010018",33.33,63,0.001,38.5,"phaw_30_tra_m.010018"
"303","elav","phaw_30_tra_m.010018",26.25,80,0.014,35.4,"phaw_30_tra_m.010018"
"304","elav","phaw_30_tra_m.023612",25.61,82,0.001,39.3,"phaw_30_tra_m.023612"
"305","elav","phaw_30_tra_m.023612",25,88,0.11,33.5,"phaw_30_tra_m.023612"
"306","elav","phaw_30_tra_m.023612",27.78,72,0.86,31.2,"phaw_30_tra_m.023612"
"307","elav","phaw_30_tra_m.017419",32.1,81,0.002,40.4,"phaw_30_tra_m.017419"
"308","elav","phaw_30_tra_m.000053",26.79,112,0.002,39.7,"phaw_30_tra_m.000053"
"309","elav","phaw_30_tra_m.010624",33.8,71,0.003,39.7,"phaw_30_tra_m.010624"
"310","elav","phaw_30_tra_m.010624",22.92,144,0.046,36.2,"phaw_30_tra_m.010624"
"311","elav","phaw_30_tra_m.014114",41.07,56,0.004,39.7,"phaw_30_tra_m.014114"
"312","elav","phaw_30_tra_m.014114",36.84,57,2.3,30.4,"phaw_30_tra_m.014114"
"313","elav","phaw_30_tra_m.022310",29.47,95,0.004,38.9,"phaw_30_tra_m.022310"
"314","elav","phaw_30_tra_m.026691",26.92,104,0.005,38.9,"phaw_30_tra_m.026691"
"315","elav","phaw_30_tra_m.026691",26.76,71,0.88,31.6,"phaw_30_tra_m.026691"
"316","elav","phaw_30_tra_m.019465",31.25,64,0.006,38.1,"phaw_30_tra_m.019465"
"317","elav","phaw_30_tra_m.019465",28.57,70,0.075,34.7,"phaw_30_tra_m.019465"
"318","elav","phaw_30_tra_m.006589",25,80,0.006,37.7,"phaw_30_tra_m.006589"
"319","elav","phaw_30_tra_m.006589",28.36,67,0.042,35.4,"phaw_30_tra_m.006589"
"320","elav","phaw_30_tra_m.006589",28.57,35,1.5,30.4,"phaw_30_tra_m.006589"
"321","elav","phaw_30_tra_m.010415",24.68,77,0.008,37.7,"phaw_30_tra_m.010415"
"322","elav","phaw_30_tra_m.010415",22.22,90,2.9,29.6,"phaw_30_tra_m.010415"
"323","elav","phaw_30_tra_m.021275",23.81,378,0.01,38.1,"phaw_30_tra_m.021275"
"324","elav","phaw_30_tra_m.023777",30.3,66,0.012,37.7,"phaw_30_tra_m.023777"
"325","elav","phaw_30_tra_m.023777",39.47,38,1.2,31.2,"phaw_30_tra_m.023777"
"326","elav","phaw_30_tra_u.003609",28.05,82,0.014,35.8,"phaw_30_tra_u.003609"
"327","elav","phaw_30_tra_m.020156",28.57,77,0.014,37.4,"phaw_30_tra_m.020156"
"328","elav","phaw_30_tra_m.020156",29.85,67,0.18,33.9,"phaw_30_tra_m.020156"
"329","elav","phaw_30_tra_m.010200",25.78,128,0.026,37,"phaw_30_tra_m.010200"
"330","elav","phaw_30_tra_m.010200",27.63,76,1.2,31.6,"phaw_30_tra_m.010200"
"331","elav","phaw_30_tra_m.010200",24.81,129,1.6,31.2,"phaw_30_tra_m.010200"
"332","elav","phaw_30_aug_m.026973",30.3,66,0.041,33.9,"phaw_30_aug_m.026973"
"333","elav","phaw_30_tra_m.006840",25.34,146,0.057,35.8,"phaw_30_tra_m.006840"
"334","elav","phaw_30_tra_m.000222",37.7,61,0.063,35,"phaw_30_tra_m.000222"
"335","elav","phaw_30_tra_m.000222",25.27,91,0.56,32,"phaw_30_tra_m.000222"
"336","elav","phaw_30_tra_m.004019",23.81,63,0.064,35.4,"phaw_30_tra_m.004019"
"337","elav","phaw_30_tra_m.004019",24.18,91,1.7,30.8,"phaw_30_tra_m.004019"
"338","elav","phaw_30_tra_m.010166",30.26,76,0.087,35,"phaw_30_tra_m.010166"
"339","elav","phaw_30_aug_m.027049",28.12,64,0.11,33.1,"phaw_30_aug_m.027049"
"340","elav","phaw_30_aug_m.027049",37.14,35,0.15,32.7,"phaw_30_aug_m.027049"
"341","elav","phaw_30_tra_m.013002",30.61,49,0.12,32.7,"phaw_30_tra_m.013002"
"342","elav","phaw_30_tra_m.013002",39.13,46,3,28.9,"phaw_30_tra_m.013002"
"343","elav","phaw_30_tra_m.013002",34.78,46,8.1,27.3,"phaw_30_tra_m.013002"
"344","elav","phaw_30_tra_m.020298",28.75,80,0.12,34.3,"phaw_30_tra_m.020298"
"345","elav","phaw_30_tra_m.020298",26.87,67,0.71,32,"phaw_30_tra_m.020298"
"346","elav","phaw_30_tra_m.022407",29.23,65,0.14,32.3,"phaw_30_tra_m.022407"
"347","elav","phaw_30_tra_m.015020",27.27,77,0.15,34.3,"phaw_30_tra_m.015020"
"348","elav","phaw_30_tra_m.026119",28.21,78,0.15,34.3,"phaw_30_tra_m.026119"
"349","elav","phaw_30_tra_m.019786",25,96,0.2,33.9,"phaw_30_tra_m.019786"
"350","elav","phaw_30_tra_u.005965",34.43,61,0.22,33.1,"phaw_30_tra_u.005965"
"351","elav","phaw_30_tra_m.022288",32.53,83,0.25,33.9,"phaw_30_tra_m.022288"
"352","elav","phaw_30_tra_m.018625",21.23,146,0.26,33.9,"phaw_30_tra_m.018625"
"353","elav","phaw_30_tra_m.011566",28.89,90,0.27,32.7,"phaw_30_tra_m.011566"
"354","elav","phaw_30_tra_m.006401",27.42,62,0.3,32.7,"phaw_30_tra_m.006401"
"355","elav","phaw_30_tra_m.019303",29.03,155,0.34,33.1,"phaw_30_tra_m.019303"
"356","elav","phaw_30_tra_m.011096",32.35,68,0.6,32.3,"phaw_30_tra_m.011096"
"357","elav","phaw_30_tra_m.011096",30.28,109,2.9,30,"phaw_30_tra_m.011096"
"358","elav","phaw_30_tra_m.011096",34.48,58,6.1,28.9,"phaw_30_tra_m.011096"
"359","elav","phaw_30_aug_m.027003",33.33,39,0.63,30,"phaw_30_aug_m.027003"
"360","elav","phaw_30_tra_m.020859",27.27,66,0.75,32.3,"phaw_30_tra_m.020859"
"361","elav","phaw_30_aug_m.028097",31.37,51,0.84,29.6,"phaw_30_aug_m.028097"
"362","elav","phaw_30_aug_m.028097",35.71,42,1.4,28.9,"phaw_30_aug_m.028097"
"363","elav","phaw_30_aug_m.028097",29.41,34,3,27.7,"phaw_30_aug_m.028097"
"364","elav","phaw_30_tra_m.004372",20.61,131,0.89,32,"phaw_30_tra_m.004372"
"365","elav","phaw_30_tra_m.019375",44.12,34,0.91,32,"phaw_30_tra_m.019375"
"366","elav","phaw_30_tra_m.000012",30.77,52,1.1,31.2,"phaw_30_tra_m.000012"
"367","elav","phaw_30_tra_m.000821",28.24,85,1.9,31.2,"phaw_30_tra_m.000821"
"368","elav","phaw_30_tra_m.021919",26.67,90,2.2,30.8,"phaw_30_tra_m.021919"
"369","elav","phaw_30_tra_m.017494",24.24,99,2.6,28.9,"phaw_30_tra_m.017494"
"370","elav","phaw_30_tra_m.018657",31.58,57,3.1,30.4,"phaw_30_tra_m.018657"
"371","elav","phaw_30_tra_m.011472",24.24,66,3.5,28.1,"phaw_30_tra_m.011472"
"372","elav","phaw_30_tra_u.000561",23.56,191,4.1,29.6,"phaw_30_tra_u.000561"
"373","elav","phaw_30_tra_m.000450",21.71,175,4.7,29.6,"phaw_30_tra_m.000450"
"374","elav","phaw_30_tra_m.012099",28.41,88,4.9,29.3,"phaw_30_tra_m.012099"
"375","elav","phaw_30_tra_m.021676",27.03,74,5.1,29.6,"phaw_30_tra_m.021676"
"376","elav","phaw_30_tra_m.024298",33.33,51,5.1,28.9,"phaw_30_tra_m.024298"
"377","elav","phaw_30_tra_u.017477",35.42,48,5.2,28.1,"phaw_30_tra_u.017477"
"378","elav","phaw_30_tra_u.017477",37.5,32,6.9,27.7,"phaw_30_tra_u.017477"
"379","elav","phaw_30_tra_m.001641",42.86,28,5.2,29.3,"phaw_30_tra_m.001641"
"380","elav","phaw_30_tra_m.023561",36.96,46,5.8,29.3,"phaw_30_tra_m.023561"
"381","elav","phaw_30_tra_m.010176",34.38,32,7.2,29.3,"phaw_30_tra_m.010176"
"382","elav","phaw_30_tra_m.021279",24.07,54,7.9,28.1,"phaw_30_tra_m.021279"
"383","elav","phaw_30_tra_m.021098",26.97,89,8.2,28.9,"phaw_30_tra_m.021098"
"384","futsch","phaw_30_tra_m.026056",61.9,231,1e-97,320,"phaw_30_tra_m.026056"
"385","futsch","phaw_30_tra_m.000990",56.22,185,1e-58,226,"phaw_30_tra_m.000990"
"386","futsch","phaw_30_tra_m.017281",51.69,89,2e-24,105,"phaw_30_tra_m.017281"
"387","futsch","phaw_30_tra_m.019681",24.85,491,6.5,32.7,"phaw_30_tra_m.019681"
"388","nsyb","phaw_30_tra_m.009625",80,90,7e-45,148,"phaw_30_tra_m.009625"
"389","nsyb","phaw_30_tra_m.026222",81.94,72,1e-34,121,"phaw_30_tra_m.026222"
"390","nsyb","phaw_30_tra_m.010962",40.96,83,3e-14,67.4,"phaw_30_tra_m.010962"
"391","nsyb","phaw_30_aug_m.028646",62.22,45,4e-12,60.5,"phaw_30_aug_m.028646"
"392","nsyb","phaw_30_tra_m.011677",37.35,83,1e-07,48.5,"phaw_30_tra_m.011677"
"393","nsyb","phaw_30_tra_m.018833",58.33,36,3e-05,43.1,"phaw_30_tra_m.018833"
"394","nsyb","phaw_30_tra_m.010978",32.73,55,0.49,30,"phaw_30_tra_m.010978"
"395","nsyb","phaw_30_tra_m.000316",30.23,43,0.54,30.8,"phaw_30_tra_m.000316"
"396","nsyb","phaw_30_tra_m.000332",61.9,21,0.95,30,"phaw_30_tra_m.000332"
"397","nsyb","phaw_30_tra_m.003310",34.78,46,1.1,29.3,"phaw_30_tra_m.003310"
"398","nsyb","phaw_30_tra_m.004360",39.39,33,1.2,29.6,"phaw_30_tra_m.004360"
"399","nsyb","phaw_30_tra_m.019173",33.33,51,1.8,29.3,"phaw_30_tra_m.019173"
"400","nsyb","phaw_30_tra_m.022039",35.53,76,2.2,28.9,"phaw_30_tra_m.022039"
"401","nsyb","phaw_30_tra_m.002121",31.82,66,4,27.7,"phaw_30_tra_m.002121"
"402","nsyb","phaw_30_tra_m.004591",36.36,44,4.6,27.7,"phaw_30_tra_m.004591"
"403","nsyb","phaw_30_tra_m.000577",50,18,5.2,27.7,"phaw_30_tra_m.000577"
"404","nsyb","phaw_30_tra_m.022045",30.77,65,6.4,27.3,"phaw_30_tra_m.022045"
"405","nsyb","phaw_30_tra_u.012154",41.38,29,8.5,26.9,"phaw_30_tra_u.012154"
"406","nsyb","phaw_30_tra_m.023533",38.33,60,8.7,26.9,"phaw_30_tra_m.023533"
"407","nsyb","phaw_30_tra_m.000994",27.4,73,9.4,26.9,"phaw_30_tra_m.000994"
"408","sens","phaw_30_tra_m.016697",87.27,110,7e-65,212,"phaw_30_tra_m.016697"
"409","sens","phaw_30_tra_m.011922",83.06,124,2e-64,227,"phaw_30_tra_m.011922"
"410","sens","phaw_30_tra_m.001487",51.85,108,7e-31,127,"phaw_30_tra_m.001487"
"411","sens","phaw_30_tra_m.001487",44.34,106,3e-26,113,"phaw_30_tra_m.001487"
"412","sens","phaw_30_tra_m.001487",36,50,1e-05,47.8,"phaw_30_tra_m.001487"
"413","sens","phaw_30_tra_m.001487",40,60,1e-05,47.8,"phaw_30_tra_m.001487"
"414","sens","phaw_30_tra_m.021030",47.41,116,4e-29,122,"phaw_30_tra_m.021030"
"415","sens","phaw_30_tra_m.021030",35.14,111,3e-20,95.1,"phaw_30_tra_m.021030"
"416","sens","phaw_30_tra_m.021030",31.65,79,2e-09,60.5,"phaw_30_tra_m.021030"
"417","sens","phaw_30_tra_m.025061",47.06,119,4e-29,122,"phaw_30_tra_m.025061"
"418","sens","phaw_30_tra_m.025061",38.1,105,6e-20,94,"phaw_30_tra_m.025061"
"419","sens","phaw_30_tra_m.025061",39.47,76,2e-13,73.2,"phaw_30_tra_m.025061"
"420","sens","phaw_30_tra_m.025061",30.88,68,2e-04,43.9,"phaw_30_tra_m.025061"
"421","sens","phaw_30_aug_m.028492",92.16,51,8e-26,101,"phaw_30_aug_m.028492"
"422","sens","phaw_30_aug_m.028492",41.18,51,1e-06,47,"phaw_30_aug_m.028492"
"423","sens","phaw_30_aug_m.028492",40,45,4e-05,42.7,"phaw_30_aug_m.028492"
"424","sens","phaw_30_tra_m.025733",40.3,134,2e-25,110,"phaw_30_tra_m.025733"
"425","sens","phaw_30_tra_m.025733",33.33,84,1e-09,60.1,"phaw_30_tra_m.025733"
"426","sens","phaw_30_tra_m.025733",37.5,72,1e-06,50.8,"phaw_30_tra_m.025733"
"427","sens","phaw_30_tra_m.011305",36.43,129,2e-25,110,"phaw_30_tra_m.011305"
"428","sens","phaw_30_tra_m.011305",36.79,106,3e-18,88.2,"phaw_30_tra_m.011305"
"429","sens","phaw_30_tra_m.011305",28.1,121,3e-06,50.1,"phaw_30_tra_m.011305"
"430","sens","phaw_30_tra_m.011305",29.82,57,0.037,36.6,"phaw_30_tra_m.011305"
"431","sens","phaw_30_tra_m.011305",27.85,79,0.042,36.6,"phaw_30_tra_m.011305"
"432","sens","phaw_30_tra_m.011305",28.38,74,0.15,34.7,"phaw_30_tra_m.011305"
"433","sens","phaw_30_tra_m.011305",29.17,72,2.4,30.8,"phaw_30_tra_m.011305"
"434","sens","phaw_30_tra_m.003251",44.86,107,5e-25,109,"phaw_30_tra_m.003251"
"435","sens","phaw_30_tra_m.003251",41.67,108,1e-23,105,"phaw_30_tra_m.003251"
"436","sens","phaw_30_tra_m.003251",36.61,112,1e-19,92.4,"phaw_30_tra_m.003251"
"437","sens","phaw_30_tra_m.003251",40,105,2e-19,92,"phaw_30_tra_m.003251"
"438","sens","phaw_30_tra_m.003251",39.13,92,2e-13,72.8,"phaw_30_tra_m.003251"
"439","sens","phaw_30_tra_m.003251",39.24,79,9e-13,70.5,"phaw_30_tra_m.003251"
"440","sens","phaw_30_tra_m.019414",42.15,121,7e-25,108,"phaw_30_tra_m.019414"
"441","sens","phaw_30_tra_m.019414",38.98,118,4e-20,94,"phaw_30_tra_m.019414"
"442","sens","phaw_30_tra_m.019414",37.78,90,4e-15,78.2,"phaw_30_tra_m.019414"
"443","sens","phaw_30_tra_m.020032",41.41,128,9e-25,109,"phaw_30_tra_m.020032"
"444","sens","phaw_30_tra_m.020032",38.52,122,1e-22,102,"phaw_30_tra_m.020032"
"445","sens","phaw_30_tra_m.020032",36.89,103,6e-20,94,"phaw_30_tra_m.020032"
"446","sens","phaw_30_tra_m.020032",31.82,154,7e-17,84.3,"phaw_30_tra_m.020032"
"447","sens","phaw_30_tra_m.020032",40.48,84,3e-16,82.4,"phaw_30_tra_m.020032"
"448","sens","phaw_30_tra_m.020032",36.51,126,5e-16,81.6,"phaw_30_tra_m.020032"
"449","sens","phaw_30_tra_m.020032",30.94,139,2e-13,72.8,"phaw_30_tra_m.020032"
"450","sens","phaw_30_tra_m.020032",29.25,106,2e-10,63.9,"phaw_30_tra_m.020032"
"451","sens","phaw_30_tra_m.020032",34.94,83,4e-09,59.7,"phaw_30_tra_m.020032"
"452","sens","phaw_30_tra_m.020032",26.6,94,0.072,35.8,"phaw_30_tra_m.020032"
"453","sens","phaw_30_tra_m.020032",24.62,130,0.33,33.5,"phaw_30_tra_m.020032"
"454","sens","phaw_30_tra_m.020032",30.43,46,6.1,29.6,"phaw_30_tra_m.020032"
"455","sens","phaw_30_tra_m.011029",42.73,110,1e-24,108,"phaw_30_tra_m.011029"
"456","sens","phaw_30_tra_m.011029",36.94,111,4e-22,100,"phaw_30_tra_m.011029"
"457","sens","phaw_30_tra_m.011029",38.71,124,7e-19,90.5,"phaw_30_tra_m.011029"
"458","sens","phaw_30_tra_m.011029",31.43,140,3e-14,75.9,"phaw_30_tra_m.011029"
"459","sens","phaw_30_tra_m.003292",43.81,105,1e-24,105,"phaw_30_tra_m.003292"
"460","sens","phaw_30_tra_m.003292",40.16,127,3e-24,103,"phaw_30_tra_m.003292"
"461","sens","phaw_30_tra_m.003292",40.87,115,1e-20,93.6,"phaw_30_tra_m.003292"
"462","sens","phaw_30_tra_m.003292",31.54,130,2e-17,83.6,"phaw_30_tra_m.003292"
"463","sens","phaw_30_tra_m.003292",35.9,78,2e-09,59.3,"phaw_30_tra_m.003292"
"464","sens","phaw_30_tra_m.021016",45.71,105,1e-24,108,"phaw_30_tra_m.021016"
"465","sens","phaw_30_tra_m.021016",40.45,89,3e-16,81.6,"phaw_30_tra_m.021016"
"466","sens","phaw_30_tra_m.010858",40.71,113,3e-24,107,"phaw_30_tra_m.010858"
"467","sens","phaw_30_tra_m.010858",37.59,133,6e-23,103,"phaw_30_tra_m.010858"
"468","sens","phaw_30_tra_m.010858",42.74,117,9e-23,102,"phaw_30_tra_m.010858"
"469","sens","phaw_30_tra_m.010858",39.29,112,6e-21,97.1,"phaw_30_tra_m.010858"
"470","sens","phaw_30_tra_m.010858",38.66,119,1e-20,95.9,"phaw_30_tra_m.010858"
"471","sens","phaw_30_tra_m.010858",28.06,139,6e-11,65.1,"phaw_30_tra_m.010858"
"472","sens","phaw_30_tra_m.010858",24.44,135,2e-06,50.4,"phaw_30_tra_m.010858"
"473","sens","phaw_30_tra_m.022303",40.52,116,4e-24,100,"phaw_30_tra_m.022303"
"474","sens","phaw_30_tra_m.022303",40,105,2e-22,95.5,"phaw_30_tra_m.022303"
"475","sens","phaw_30_tra_m.022303",43.75,96,4e-22,94.4,"phaw_30_tra_m.022303"
"476","sens","phaw_30_tra_m.022303",40.62,96,8e-17,79.3,"phaw_30_tra_m.022303"
"477","sens","phaw_30_tra_m.022303",40,75,1e-13,70.1,"phaw_30_tra_m.022303"
"478","sens","phaw_30_tra_m.023377",40.6,133,5e-24,106,"phaw_30_tra_m.023377"
"479","sens","phaw_30_tra_m.023377",36.75,117,1e-19,92.8,"phaw_30_tra_m.023377"
"480","sens","phaw_30_tra_m.023377",32.03,128,8e-17,84,"phaw_30_tra_m.023377"
"481","sens","phaw_30_tra_m.023377",32.65,49,0.29,33.9,"phaw_30_tra_m.023377"
"482","sens","phaw_30_tra_m.022541",35.29,136,2e-23,104,"phaw_30_tra_m.022541"
"483","sens","phaw_30_tra_m.022541",37.04,108,7e-20,93.6,"phaw_30_tra_m.022541"
"484","sens","phaw_30_tra_m.022541",35.14,111,1e-19,92.8,"phaw_30_tra_m.022541"
"485","sens","phaw_30_tra_m.022541",33.59,128,3e-19,91.7,"phaw_30_tra_m.022541"
"486","sens","phaw_30_tra_m.022541",32.77,119,3e-18,88.2,"phaw_30_tra_m.022541"
"487","sens","phaw_30_tra_m.018350",42.31,104,2e-23,103,"phaw_30_tra_m.018350"
"488","sens","phaw_30_tra_m.018350",37.04,81,1e-10,63.5,"phaw_30_tra_m.018350"
"489","sens","phaw_30_tra_m.002488",42.02,119,2e-23,103,"phaw_30_tra_m.002488"
"490","sens","phaw_30_tra_m.002488",40.94,127,5e-23,102,"phaw_30_tra_m.002488"
"491","sens","phaw_30_tra_m.002488",33.77,151,4e-21,97.1,"phaw_30_tra_m.002488"
"492","sens","phaw_30_tra_m.002488",40.4,99,4e-17,84.3,"phaw_30_tra_m.002488"
"493","sens","phaw_30_tra_m.002488",30.77,156,3e-16,81.3,"phaw_30_tra_m.002488"
"494","sens","phaw_30_tra_m.004782",37.21,129,3e-23,104,"phaw_30_tra_m.004782"
"495","sens","phaw_30_tra_m.004782",40.35,114,1e-22,102,"phaw_30_tra_m.004782"
"496","sens","phaw_30_tra_m.004782",21.54,130,0.018,37.7,"phaw_30_tra_m.004782"
"497","sens","phaw_30_tra_m.023528",42.37,118,3e-23,103,"phaw_30_tra_m.023528"
"498","sens","phaw_30_tra_m.023528",40.35,114,4e-22,100,"phaw_30_tra_m.023528"
"499","sens","phaw_30_tra_m.023528",40.54,111,2e-18,88.6,"phaw_30_tra_m.023528"
"500","sens","phaw_30_tra_m.023528",44.05,84,2e-16,82.4,"phaw_30_tra_m.023528"
"501","sens","phaw_30_tra_m.023528",35.42,96,2e-15,79,"phaw_30_tra_m.023528"
"502","sens","phaw_30_tra_m.023528",34.21,114,1e-14,76.3,"phaw_30_tra_m.023528"
"503","sens","phaw_30_tra_m.023528",29.2,113,7e-13,70.9,"phaw_30_tra_m.023528"
"504","sens","phaw_30_tra_m.023528",33.85,65,0.014,38.1,"phaw_30_tra_m.023528"
"505","sens","phaw_30_tra_m.004547",47.52,101,5e-23,102,"phaw_30_tra_m.004547"
"506","sens","phaw_30_tra_m.004547",42.57,101,2e-21,97.8,"phaw_30_tra_m.004547"
"507","sens","phaw_30_tra_m.004547",46.99,83,2e-16,82,"phaw_30_tra_m.004547"
"508","sens","phaw_30_tra_m.004547",36.45,107,6e-15,77.4,"phaw_30_tra_m.004547"
"509","sens","phaw_30_aug_m.027284",42.86,105,1e-22,98.6,"phaw_30_aug_m.027284"
"510","sens","phaw_30_aug_m.027284",42.86,105,1e-22,98.6,"phaw_30_aug_m.027284"
"511","sens","phaw_30_aug_m.027284",40.35,114,4e-21,94,"phaw_30_aug_m.027284"
"512","sens","phaw_30_aug_m.027284",37.72,114,1e-19,89.4,"phaw_30_aug_m.027284"
"513","sens","phaw_30_aug_m.027284",36.62,142,2e-19,89,"phaw_30_aug_m.027284"
"514","sens","phaw_30_aug_m.027284",43.37,83,3e-17,82.4,"phaw_30_aug_m.027284"
"515","sens","phaw_30_aug_m.027284",32.58,89,5e-08,54.3,"phaw_30_aug_m.027284"
"516","sens","phaw_30_tra_m.010874",39.29,112,1e-22,102,"phaw_30_tra_m.010874"
"517","sens","phaw_30_tra_m.010874",38.26,115,1e-20,96.3,"phaw_30_tra_m.010874"
"518","sens","phaw_30_tra_m.010874",33.33,129,2e-15,79.7,"phaw_30_tra_m.010874"
"519","sens","phaw_30_tra_m.010874",35.04,117,8e-15,77.8,"phaw_30_tra_m.010874"
"520","sens","phaw_30_tra_m.010874",23.33,120,8e-04,42.4,"phaw_30_tra_m.010874"
"521","sens","phaw_30_tra_m.004512",40.18,112,2e-22,100,"phaw_30_tra_m.004512"
"522","sens","phaw_30_tra_m.004512",43.48,115,7e-22,99,"phaw_30_tra_m.004512"
"523","sens","phaw_30_tra_m.004512",41.12,107,6e-20,93.2,"phaw_30_tra_m.004512"
"524","sens","phaw_30_tra_m.004512",35.24,105,2e-15,78.6,"phaw_30_tra_m.004512"
"525","sens","phaw_30_tra_m.004512",39.29,84,7e-12,67.4,"phaw_30_tra_m.004512"
"526","sens","phaw_30_tra_m.024066",39.2,125,6e-22,97.4,"phaw_30_tra_m.024066"
"527","sens","phaw_30_tra_m.024066",32.31,130,9e-21,94,"phaw_30_tra_m.024066"
"528","sens","phaw_30_tra_m.024066",44.32,88,4e-18,85.9,"phaw_30_tra_m.024066"
"529","sens","phaw_30_tra_m.024066",33.62,116,5e-18,85.5,"phaw_30_tra_m.024066"
"530","sens","phaw_30_tra_m.024066",29.68,155,2e-16,80.5,"phaw_30_tra_m.024066"
"531","sens","phaw_30_tra_m.024066",37.5,64,6e-07,51.2,"phaw_30_tra_m.024066"
"532","sens","phaw_30_tra_m.004833",34.53,139,1e-21,97.8,"phaw_30_tra_m.004833"
"533","sens","phaw_30_tra_m.004833",38.14,118,9e-20,92,"phaw_30_tra_m.004833"
"534","sens","phaw_30_tra_m.024484",40.18,112,1e-21,99,"phaw_30_tra_m.024484"
"535","sens","phaw_30_tra_m.024484",36.89,122,3e-21,97.8,"phaw_30_tra_m.024484"
"536","sens","phaw_30_tra_m.024484",38.83,103,1e-20,95.9,"phaw_30_tra_m.024484"
"537","sens","phaw_30_tra_m.024484",37.84,111,2e-20,95.5,"phaw_30_tra_m.024484"
"538","sens","phaw_30_tra_m.010880",39.64,111,3e-21,94.4,"phaw_30_tra_m.010880"
"539","sens","phaw_30_tra_m.010880",33.85,130,4e-21,94,"phaw_30_tra_m.010880"
"540","sens","phaw_30_tra_m.010880",36.36,88,2e-12,67.4,"phaw_30_tra_m.010880"
"541","sens","phaw_30_tra_m.004954",41.82,110,6e-21,96.3,"phaw_30_tra_m.004954"
"542","sens","phaw_30_tra_m.004954",39.02,82,5e-13,71.2,"phaw_30_tra_m.004954"
"543","sens","phaw_30_tra_m.004954",25.41,122,0.005,39.3,"phaw_30_tra_m.004954"
"544","sens","phaw_30_tra_m.004954",24.82,141,0.079,35.4,"phaw_30_tra_m.004954"
"545","sens","phaw_30_tra_m.018716",42.31,104,6e-21,95.5,"phaw_30_tra_m.018716"
"546","sens","phaw_30_tra_m.018716",41.86,86,5e-16,80.5,"phaw_30_tra_m.018716"
"547","sens","phaw_30_tra_m.018716",37.8,82,2e-14,75.1,"phaw_30_tra_m.018716"
"548","sens","phaw_30_tra_m.023064",39.05,105,7e-21,97.1,"phaw_30_tra_m.023064"
"549","sens","phaw_30_tra_m.023064",33.33,159,2e-20,95.9,"phaw_30_tra_m.023064"
"550","sens","phaw_30_tra_m.023064",34.15,123,1e-18,90.1,"phaw_30_tra_m.023064"
"551","sens","phaw_30_tra_m.023064",34.58,107,2e-18,89.4,"phaw_30_tra_m.023064"
"552","sens","phaw_30_tra_m.023064",36.36,110,9e-16,80.9,"phaw_30_tra_m.023064"
"553","sens","phaw_30_tra_m.023064",36.54,104,2e-15,80.1,"phaw_30_tra_m.023064"
"554","sens","phaw_30_tra_m.023064",41.67,84,2e-15,79.3,"phaw_30_tra_m.023064"
