"","Query","Target","Percent_ID","Ali_len","E_val","bitscore","Hit_name_long"
"517","CAG47063.1_phaw_30_tra_m.006951","gi|642910587|ref|XP_008200015.1|",50,44,3e-04,48.1,"gi|642910587|ref|XP_008200015.1| PREDICTED: cap-n-collar isoform X6 [Tribolium castaneum]"
"518","CAG47063.1_phaw_30_tra_m.006951","gi|282165741|ref|NP_001164113.1|",50,44,3e-04,48.1,"gi|282165741|ref|NP_001164113.1| cap-n-collar [Tribolium castaneum]"
"519","CAG47063.1_phaw_30_tra_m.006951","gi|1004403478|gb|KYB29600.1|",50,44,4e-04,48.1,"gi|1004403478|gb|KYB29600.1| Segmentation protein capncollar-like Protein [Tribolium castaneum]"
"520","CAG47063.1_phaw_30_tra_m.006951","gi|642910585|ref|XP_008200014.1|",50,44,4e-04,48.1,"gi|642910585|ref|XP_008200014.1| PREDICTED: cap-n-collar isoform X5 [Tribolium castaneum]"
"521","CAG47063.1_phaw_30_tra_m.006951","gi|158295788|ref|XP_001688864.1|",23.18,151,0.002,45.4,"gi|158295788|ref|XP_001688864.1| AGAP006386-PA [Anopheles gambiae str. PEST]"
"522","CAG47063.1_phaw_30_tra_m.006951","gi|157016205|gb|EDO63870.1|",23.18,151,0.002,45.4,"gi|157016205|gb|EDO63870.1| AGAP006386-PA [Anopheles gambiae str. PEST]"
"523","CAG47063.1_phaw_30_tra_m.006951","gi|940929326|gb|JAK23024.1|",40.26,77,0.002,44.7,"gi|940929326|gb|JAK23024.1| putative Cyclic AMP-dependent transcription factor ATF-3, partial [Daphnia magna]"
"524","CAG47063.1_phaw_30_tra_m.006951","gi|939799885|gb|JAJ00356.1|",29.81,104,0.002,45.1,"gi|939799885|gb|JAJ00356.1| Cyclic AMP-responsive element-binding protein [Daphnia_magna]"
"525","CAG47063.1_phaw_30_tra_m.006951","gi|665389075|ref|NP_001284769.1|",31.82,66,0.003,45.1,"gi|665389075|ref|NP_001284769.1| activating transcription factor 3, isoform C [Drosophila melanogaster]"
"526","CAG47063.1_phaw_30_tra_m.006951","gi|599137414|gb|AHN59240.1|",31.82,66,0.003,45.1,"gi|599137414|gb|AHN59240.1| activating transcription factor 3, isoform C [Drosophila melanogaster]"
"527","CAG47063.1_phaw_30_tra_m.006951","gi|74949835|sp|Q9XZS8.1|ATF3_DROME",31.82,66,0.003,45.1,"gi|74949835|sp|Q9XZS8.1|ATF3_DROME RecName: Full=Activating transcription factor 3"
"528","CAG47063.1_phaw_30_tra_m.006951","gi|20428645|ref|NP_620473.1|",31.82,66,0.003,45.1,"gi|20428645|ref|NP_620473.1| activating transcription factor 3, isoform A [Drosophila melanogaster]"
"529","CAG47063.1_phaw_30_tra_m.006951","gi|7290135|gb|AAF45599.1|",31.82,66,0.003,45.1,"gi|7290135|gb|AAF45599.1| activating transcription factor 3, isoform A [Drosophila melanogaster]"
"530","CAG47063.1_phaw_30_tra_m.006951","gi|6706164|emb|CAB65887.1|",31.82,66,0.003,45.1,"gi|6706164|emb|CAB65887.1| EG:33C11.1 [Drosophila melanogaster]"
"531","CAG47063.1_phaw_30_tra_m.006951","gi|270006054|gb|EFA02502.1|",39.74,78,0.003,44.7,"gi|270006054|gb|EFA02502.1| hypothetical protein TcasGA2_TC008201 [Tribolium castaneum]"
"532","CAG47063.1_phaw_30_tra_m.006951","gi|91081213|ref|XP_975619.1|",39.74,78,0.003,44.7,"gi|91081213|ref|XP_975619.1| PREDICTED: proto-oncogene c-Fos isoform X2 [Tribolium castaneum]"
"533","CAG47063.1_phaw_30_tra_m.006951","gi|941191073|gb|JAL20430.1|",31.18,93,0.005,44.3,"gi|941191073|gb|JAL20430.1| Cyclic AMP-responsive element-binding protein [Daphnia magna]"
"534","CAG47063.1_phaw_30_tra_m.006951","gi|941090825|gb|JAK86593.1|",31.18,93,0.005,44.3,"gi|941090825|gb|JAK86593.1| Cyclic AMP-responsive element-binding protein [Daphnia magna]"
"535","CAG47063.1_phaw_30_tra_m.006951","gi|940979907|gb|JAK44754.1|",31.18,93,0.005,44.3,"gi|940979907|gb|JAK44754.1| Cyclic AMP-responsive element-binding protein [Daphnia magna]"
"536","CAG47063.1_phaw_30_tra_m.006951","gi|940876921|gb|JAJ98523.1|",31.18,93,0.005,44.3,"gi|940876921|gb|JAJ98523.1| Cyclic AMP-responsive element-binding protein [Daphnia magna]"
"537","CAG47063.1_phaw_30_tra_m.006951","gi|442614734|ref|NP_001259125.1|",31.82,66,0.005,44.7,"gi|442614734|ref|NP_001259125.1| activating transcription factor 3, isoform B [Drosophila melanogaster]"
"538","CAG47063.1_phaw_30_tra_m.006951","gi|440216302|gb|AGB94971.1|",31.82,66,0.005,44.7,"gi|440216302|gb|AGB94971.1| activating transcription factor 3, isoform B [Drosophila melanogaster]"
"539","CAG47063.1_phaw_30_tra_m.006951","gi|941075393|gb|JAK80598.1|",31.18,93,0.005,44.3,"gi|941075393|gb|JAK80598.1| Cyclic AMP-responsive element-binding protein [Daphnia magna]"
"540","CAG47063.1_phaw_30_tra_m.006951","gi|1022765278|gb|KZS10527.1|",31.18,93,0.005,43.9,"gi|1022765278|gb|KZS10527.1| Cyclic-AMP response element binding protein B AT 17A [Daphnia magna]"
"541","CAG47063.1_phaw_30_tra_m.006951","gi|941534284|gb|JAL71174.1|",31.18,93,0.005,43.9,"gi|941534284|gb|JAL71174.1| Cyclic AMP-responsive element-binding protein [Daphnia magna]"
"542","CAG47063.1_phaw_30_tra_m.006951","gi|321457103|gb|EFX68196.1|",31.18,93,0.005,43.9,"gi|321457103|gb|EFX68196.1| hypothetical protein DAPPUDRAFT_330320 [Daphnia pulex]"
"543","CAG47063.1_phaw_30_tra_m.006951","gi|942051696|gb|JAM80986.1|",31.18,93,0.006,43.9,"gi|942051696|gb|JAM80986.1| Cyclic AMP-responsive element-binding protein [Daphnia magna]"
"544","CAG47063.1_phaw_30_tra_m.006951","gi|939850228|gb|JAJ25509.1|",31.18,93,0.006,43.9,"gi|939850228|gb|JAJ25509.1| Cyclic AMP-responsive element-binding protein [Daphnia_magna]"
"545","CAG47063.1_phaw_30_tra_m.006951","gi|942402779|gb|JAN83319.1|",31.18,93,0.006,43.9,"gi|942402779|gb|JAN83319.1| Cyclic AMP-responsive element-binding protein [Daphnia magna]"
"546","CAG47063.1_phaw_30_tra_m.006951","gi|642920322|ref|XP_008192299.1|",40.54,74,0.008,43.5,"gi|642920322|ref|XP_008192299.1| PREDICTED: transcriptional regulator SKO1 isoform X1 [Tribolium castaneum]"
"547","CAG47063.1_phaw_30_tra_m.006951","gi|942183081|gb|JAN01023.1|",30.3,66,0.026,41.6,"gi|942183081|gb|JAN01023.1| Transcription factor jun-D [Daphnia magna]"
"548","CAG47063.1_phaw_30_tra_m.006951","gi|942051607|gb|JAM80978.1|",31.03,58,0.04,41.2,"gi|942051607|gb|JAM80978.1| Transcription factor AP-1 [Daphnia magna]"
"549","CAG47063.1_phaw_30_tra_m.006951","gi|1022762142|gb|KZS07996.1|",31.03,58,0.046,40.8,"gi|1022762142|gb|KZS07996.1| Transcription factor AP-1 [Daphnia magna]"
"550","CAG47063.1_phaw_30_tra_m.006951","gi|941133315|gb|JAL04385.1|",31.03,58,0.046,40.8,"gi|941133315|gb|JAL04385.1| Transcription factor AP-1 [Daphnia magna]"
"551","CAG47063.1_phaw_30_tra_m.006951","gi|347966114|ref|XP_001238509.3|",27.59,58,0.051,41.2,"gi|347966114|ref|XP_001238509.3| AGAP001536-PA [Anopheles gambiae str. PEST]"
"552","CAG47063.1_phaw_30_tra_m.006951","gi|333470204|gb|EAU75679.3|",27.59,58,0.051,41.2,"gi|333470204|gb|EAU75679.3| AGAP001536-PA [Anopheles gambiae str. PEST]"
"553","CAG47063.1_phaw_30_tra_m.006951","gi|321466065|gb|EFX77063.1|",31.03,58,0.06,40.4,"gi|321466065|gb|EFX77063.1| hypothetical protein DAPPUDRAFT_306002 [Daphnia pulex]"
"554","CAG47063.1_phaw_30_tra_m.006951","gi|158295790|ref|XP_316420.4|",28.05,82,0.065,40.4,"gi|158295790|ref|XP_316420.4| AGAP006386-PB [Anopheles gambiae str. PEST]"
"555","CAG47063.1_phaw_30_tra_m.006951","gi|157016206|gb|EAA10749.4|",28.05,82,0.065,40.4,"gi|157016206|gb|EAA10749.4| AGAP006386-PB [Anopheles gambiae str. PEST]"
"556","CAG47063.1_phaw_30_tra_m.006951","gi|941684448|gb|JAM44768.1|",26.97,152,0.99,37,"gi|941684448|gb|JAM44768.1| Cyclic AMP-responsive element-binding protein 3 protein 3 [Daphnia magna]"
"557","CAG47063.1_phaw_30_tra_m.006951","gi|347963979|ref|XP_310558.4|",35.19,54,1.5,36.6,"gi|347963979|ref|XP_310558.4| AGAP000528-PA [Anopheles gambiae str. PEST]"
"558","CAG47063.1_phaw_30_tra_m.006951","gi|333466945|gb|EAA06171.5|",35.19,54,1.5,36.6,"gi|333466945|gb|EAA06171.5| AGAP000528-PA [Anopheles gambiae str. PEST]"
"559","CAG47063.1_phaw_30_tra_m.006951","gi|321475290|gb|EFX86253.1|",30.56,72,2.8,35.4,"gi|321475290|gb|EFX86253.1| hypothetical protein DAPPUDRAFT_98152 [Daphnia pulex]"
"560","CAG47063.1_phaw_30_tra_m.006951","gi|941588474|gb|JAL96875.1|",26.32,152,4.1,35,"gi|941588474|gb|JAL96875.1| Cyclic AMP-responsive element-binding protein 3 protein 3 [Daphnia_magna]"
"561","CAG47063.1_phaw_30_tra_m.006951","gi|941639848|gb|JAM22468.1|",30.56,72,4.2,35,"gi|941639848|gb|JAM22468.1| Cyclic AMP-responsive element-binding protein 3 protein 3 [Daphnia_magna]"
"562","CAG47063.1_phaw_30_tra_m.006951","gi|940843773|gb|JAJ81950.1|",26.32,152,4.5,35,"gi|940843773|gb|JAJ81950.1| Cyclic AMP-responsive element-binding protein 3 protein 3 [Daphnia magna]"
"563","CAG47063.1_phaw_30_tra_m.006951","gi|940928156|gb|JAK22439.1|",26.32,152,4.5,35,"gi|940928156|gb|JAK22439.1| Cyclic AMP-responsive element-binding protein 3 protein 3 [Daphnia magna]"
"564","CAG47063.1_phaw_30_tra_m.006951","gi|939858754|gb|JAJ29772.1|",26.32,152,4.5,35,"gi|939858754|gb|JAJ29772.1| Cyclic AMP-responsive element-binding protein 3 protein 3 [Daphnia_magna]"
"565","CAG47063.1_phaw_30_tra_m.006951","gi|941063968|gb|JAK76162.1|",30.56,72,5,34.7,"gi|941063968|gb|JAK76162.1| Cyclic AMP-responsive element-binding protein 3 protein 3 [Daphnia magna]"
"566","CAG47063.1_phaw_30_tra_m.006951","gi|940843771|gb|JAJ81949.1|",30.56,72,5.1,34.7,"gi|940843771|gb|JAJ81949.1| Cyclic AMP-responsive element-binding protein 3 protein 3 [Daphnia magna]"
"567","CAG47063.1_phaw_30_tra_m.006951","gi|939840070|gb|JAJ20431.1|",26.32,152,5.1,34.7,"gi|939840070|gb|JAJ20431.1| Cyclic AMP-responsive element-binding protein 3 protein 3 [Daphnia_magna]"
"568","CAG47063.1_phaw_30_tra_m.006951","gi|941309994|gb|JAL56887.1|",30.56,72,5.4,34.7,"gi|941309994|gb|JAL56887.1| Cyclic AMP-responsive element-binding protein 3 protein 3 [Daphnia magna]"
"569","CAG47063.1_phaw_30_tra_m.006951","gi|942347862|gb|JAN55862.1|",26.32,152,5.5,34.7,"gi|942347862|gb|JAN55862.1| Cyclic AMP-responsive element-binding protein 3 protein 3 [Daphnia magna]"
"570","CAG47063.1_phaw_30_tra_m.006951","gi|939858752|gb|JAJ29771.1|",33.33,60,5.6,34.7,"gi|939858752|gb|JAJ29771.1| Cyclic AMP-responsive element-binding protein 3 protein 3, partial [Daphnia_magna]"
"571","CAG47063.1_phaw_30_tra_m.006951","gi|941281258|gb|JAL47547.1|",26.32,152,5.7,34.7,"gi|941281258|gb|JAL47547.1| Cyclic AMP-responsive element-binding protein 3 protein 3 [Daphnia magna]"
"572","CAG47063.1_phaw_30_tra_m.006951","gi|941164926|gb|JAL10793.1|",26.32,152,5.7,34.7,"gi|941164926|gb|JAL10793.1| Cyclic AMP-responsive element-binding protein 3 protein 3 [Daphnia magna]"
"573","CAG47063.1_phaw_30_tra_m.006951","gi|941215735|gb|JAL28296.1|",30.56,72,5.9,34.7,"gi|941215735|gb|JAL28296.1| Cyclic AMP-responsive element-binding protein 3 protein 3 [Daphnia magna]"
"574","CAG47063.1_phaw_30_tra_m.006951","gi|941122604|gb|JAL00506.1|",30.56,72,5.9,34.7,"gi|941122604|gb|JAL00506.1| Cyclic AMP-responsive element-binding protein 3 protein 3 [Daphnia magna]"
"575","CAG47063.1_phaw_30_tra_m.006951","gi|941160613|gb|JAL08996.1|",26.32,152,5.9,34.7,"gi|941160613|gb|JAL08996.1| Cyclic AMP-responsive element-binding protein 3 protein 3 [Daphnia magna]"
"576","CAG47063.1_phaw_30_tra_m.006951","gi|941099977|gb|JAK90657.1|",30.56,72,6.1,34.7,"gi|941099977|gb|JAK90657.1| Cyclic AMP-responsive element-binding protein 3 protein 3 [Daphnia magna]"
"577","CAG47063.1_phaw_30_tra_m.006951","gi|941309990|gb|JAL56886.1|",30.56,72,6.1,34.7,"gi|941309990|gb|JAL56886.1| Cyclic AMP-responsive element-binding protein 3 protein 3 [Daphnia magna]"
"578","CAG47063.1_phaw_30_tra_m.006951","gi|941639850|gb|JAM22469.1|",30.56,72,6.5,34.3,"gi|941639850|gb|JAM22469.1| Cyclic AMP-responsive element-binding protein 3 protein 3 [Daphnia_magna]"
"579","CAG47063.1_phaw_30_tra_m.006951","gi|940981291|gb|JAK45227.1|",30.56,72,6.5,34.3,"gi|940981291|gb|JAK45227.1| Cyclic AMP-responsive element-binding protein 3 protein 3 [Daphnia magna]"
"580","CAG47063.1_phaw_30_tra_m.006951","gi|1022769775|gb|KZS14241.1|",30.56,72,6.7,34.3,"gi|1022769775|gb|KZS14241.1| cAMP-responsive element-binding protein 3 protein 4 [Daphnia magna]"
"581","CAG47063.1_phaw_30_tra_m.006951","gi|321469596|gb|EFX80576.1|",27.87,122,7.6,33.9,"gi|321469596|gb|EFX80576.1| hypothetical protein DAPPUDRAFT_304074 [Daphnia pulex]"
"582","CAG47063.1_phaw_30_tra_m.006951","gi|942410249|gb|JAN87054.1|",30.56,72,8.5,33.9,"gi|942410249|gb|JAN87054.1| Cyclic AMP-responsive element-binding protein 3 protein 3 [Daphnia magna]"
